u,mode_n1,mode_n2,mode_n3,mode_n4,mode_n5,mode_n6
0.897224,2.09962891e-02,-2.12091737e-02,1.94592381e-02,-1.53953145e-02,9.68058825e-03,1.96859343e-03
0.898225,2.09537385e-02,-2.12034762e-02,1.95371645e-02,-1.55930356e-02,1.00088940e-02,2.41252114e-03
0.899225,2.09103063e-02,-2.11957397e-02,1.96118357e-02,-1.57862744e-02,1.03327634e-02,2.85306611e-03
0.900225,2.08659418e-02,-2.11859956e-02,1.96831115e-02,-1.59750975e-02,1.06517581e-02,3.29049169e-03
0.901225,2.08206093e-02,-2.11742512e-02,1.97508954e-02,-1.61595069e-02,1.09655657e-02,3.72481658e-03
0.902226,2.07743077e-02,-2.11604541e-02,1.98151927e-02,-1.63393447e-02,1.12741654e-02,4.15548935e-03
0.903226,2.07270535e-02,-2.11445211e-02,1.98760576e-02,-1.65143724e-02,1.15776756e-02,4.58168609e-03
0.904226,2.06788383e-02,-2.11263917e-02,1.99334672e-02,-1.66844168e-02,1.18760186e-02,5.00289345e-03
0.905226,2.06296355e-02,-2.11061045e-02,1.99873543e-02,-1.68495528e-02,1.21689110e-02,5.41926639e-03
0.906227,2.05794020e-02,-2.10837004e-02,2.00375972e-02,-1.70098659e-02,1.24559534e-02,5.83108248e-03
0.907227,2.05281215e-02,-2.10591756e-02,2.00841533e-02,-1.71653217e-02,1.27369722e-02,6.23818191e-03
0.908227,2.04758116e-02,-2.10324700e-02,2.01270773e-02,-1.73157353e-02,1.30120716e-02,6.63987078e-03
0.909227,2.04224930e-02,-2.10035222e-02,2.01664329e-02,-1.74609193e-02,1.32813744e-02,7.03544533e-03
0.910228,2.03681486e-02,-2.09723124e-02,2.02021662e-02,-1.76008003e-02,1.35446949e-02,7.42469707e-03
0.911228,2.03127490e-02,-2.09389073e-02,2.02341959e-02,-1.77355214e-02,1.38017030e-02,7.80798689e-03
0.912228,2.02562703e-02,-2.09033475e-02,2.02624531e-02,-1.78651591e-02,1.40521275e-02,8.18548581e-03
0.913228,2.01987240e-02,-2.08656093e-02,2.02869710e-02,-1.79896183e-02,1.42959950e-02,8.55676714e-03
0.914229,2.01401430e-02,-2.08256359e-02,2.03078439e-02,-1.81087163e-02,1.45335018e-02,8.92109368e-03
0.915229,2.00805420e-02,-2.07834090e-02,2.03251117e-02,-1.82223715e-02,1.47646822e-02,9.27808372e-03
0.916229,2.00198956e-02,-2.07389655e-02,2.03386927e-02,-1.83306503e-02,1.49892387e-02,9.62793025e-03
0.917229,1.99581800e-02,-2.06923769e-02,2.03485135e-02,-1.84337028e-02,1.52068665e-02,9.97101306e-03
0.918230,1.98954056e-02,-2.06436649e-02,2.03546009e-02,-1.85315462e-02,1.54175429e-02,1.03072096e-02
0.919230,1.98316111e-02,-2.05927907e-02,2.03570619e-02,-1.86240379e-02,1.56214854e-02,1.06358735e-02
0.920230,1.97668297e-02,-2.05397314e-02,2.03559861e-02,-1.87110774e-02,1.58188551e-02,1.09565060e-02
0.921230,1.97010603e-02,-2.04845327e-02,2.03513604e-02,-1.87927447e-02,1.60095139e-02,1.12692378e-02
0.922231,1.96342802e-02,-2.04272725e-02,2.03431066e-02,-1.88692035e-02,1.61931454e-02,1.15745102e-02
0.923231,1.95664919e-02,-2.03679922e-02,2.03312196e-02,-1.89405175e-02,1.63696403e-02,1.18723871e-02
0.924231,1.94977448e-02,-2.03066871e-02,2.03158359e-02,-1.90066263e-02,1.65392661e-02,1.21623976e-02
0.925231,1.94280860e-02,-2.02433391e-02,2.02970811e-02,-1.90674357e-02,1.67022724e-02,1.24440159e-02
0.926232,1.93575300e-02,-2.01779958e-02,2.02749834e-02,-1.91230239e-02,1.68586245e-02,1.27173187e-02
0.927232,1.92860668e-02,-2.01107550e-02,2.02494985e-02,-1.91736006e-02,1.70080776e-02,1.29828309e-02
0.928232,1.92137039e-02,-2.00416855e-02,2.02206324e-02,-1.92192960e-02,1.71505347e-02,1.32407870e-02
0.929232,1.91404838e-02,-1.99707778e-02,2.01884879e-02,-1.92600314e-02,1.72861904e-02,1.34907360e-02
0.930233,1.90664721e-02,-1.98980394e-02,2.01532455e-02,-1.92957742e-02,1.74154170e-02,1.37322439e-02
0.931233,1.89916950e-02,-1.98235260e-02,2.01149635e-02,-1.93266194e-02,1.75382531e-02,1.39654023e-02
0.932233,1.89161513e-02,-1.97473489e-02,2.00736194e-02,-1.93528067e-02,1.76545049e-02,1.41907979e-02
0.933233,1.88398568e-02,-1.96695945e-02,2.00292397e-02,-1.93745080e-02,1.77641196e-02,1.44087618e-02
0.934234,1.87628675e-02,-1.95902812e-02,1.99819686e-02,-1.93917148e-02,1.78673821e-02,1.46189828e-02
0.935234,1.86852453e-02,-1.95094022e-02,1.99319588e-02,-1.94043486e-02,1.79646109e-02,1.48209642e-02
0.936234,1.86070281e-02,-1.94270392e-02,1.98793053e-02,-1.94125706e-02,1.80559267e-02,1.50149380e-02
0.937234,1.85282232e-02,-1.93433195e-02,1.98240074e-02,-1.94166598e-02,1.81411875e-02,1.52015811e-02
0.938235,1.84488564e-02,-1.92583375e-02,1.97661188e-02,-1.94168061e-02,1.82204110e-02,1.53812531e-02
0.939235,1.83689944e-02,-1.91721192e-02,1.97058113e-02,-1.94130185e-02,1.82939535e-02,1.55536704e-02
0.940235,1.82887088e-02,-1.90846861e-02,1.96432709e-02,-1.94052942e-02,1.83622093e-02,1.57185135e-02
0.941235,1.82080332e-02,-1.89961241e-02,1.95785657e-02,-1.93937970e-02,1.84252350e-02,1.58760796e-02
0.942236,1.81269815e-02,-1.89065749e-02,1.95117134e-02,-1.93788421e-02,1.84829353e-02,1.60271395e-02
0.943236,1.80455948e-02,-1.88161358e-02,1.94428137e-02,-1.93606291e-02,1.85354530e-02,1.61720382e-02
0.944236,1.79639509e-02,-1.87248349e-02,1.93720697e-02,-1.93391721e-02,1.85832323e-02,1.63104908e-02
0.945236,1.78821220e-02,-1.86327151e-02,1.92996677e-02,-1.93145250e-02,1.86266649e-02,1.64423578e-02
0.946237,1.78001409e-02,-1.85398947e-02,1.92256776e-02,-1.92869424e-02,1.86658078e-02,1.65682063e-02
0.947237,1.77180275e-02,-1.84465166e-02,1.91501292e-02,-1.92567386e-02,1.87006048e-02,1.66888150e-02
0.948237,1.76358389e-02,-1.83526625e-02,1.90731612e-02,-1.92240673e-02,1.87313150e-02,1.68043823e-02
0.949237,1.75536628e-02,-1.82583660e-02,1.89950126e-02,-1.91889659e-02,1.87584863e-02,1.69146754e-02
0.950238,1.74715646e-02,-1.81636997e-02,1.89158497e-02,-1.91515704e-02,1.87824562e-02,1.70198406e-02
0.951238,1.73895714e-02,-1.80688087e-02,1.88357270e-02,-1.91122093e-02,1.88032422e-02,1.71206991e-02
0.952238,1.73077163e-02,-1.79738298e-02,1.87547170e-02,-1.90711886e-02,1.88209195e-02,1.72179859e-02
0.953238,1.72260750e-02,-1.78788250e-02,1.86730170e-02,-1.90286167e-02,1.88359231e-02,1.73117415e-02
0.954239,1.71447385e-02,-1.77838368e-02,1.85908603e-02,-1.89845420e-02,1.88487855e-02,1.74018143e-02
0.955239,1.70637555e-02,-1.76889777e-02,1.85083767e-02,-1.89392241e-02,1.88597554e-02,1.74887800e-02
0.956239,1.69831509e-02,-1.75944075e-02,1.84256172e-02,-1.88930367e-02,1.88688534e-02,1.75736300e-02
0.957239,1.69029784e-02,-1.75002357e-02,1.83427179e-02,-1.88462210e-02,1.88763504e-02,1.76568852e-02
0.958240,1.68233283e-02,-1.74065065e-02,1.82599231e-02,-1.87988472e-02,1.88828321e-02,1.77384756e-02
0.959240,1.67442761e-02,-1.73132923e-02,1.81774336e-02,-1.87510638e-02,1.88887598e-02,1.78186220e-02
0.960240,1.66658603e-02,-1.72207495e-02,1.80953315e-02,-1.87032285e-02,1.88942434e-02,1.78982834e-02
0.961240,1.65881121e-02,-1.71290220e-02,1.80137005e-02,-1.86556937e-02,1.88994277e-02,1.79784028e-02
0.962241,1.65111092e-02,-1.70381777e-02,1.79327535e-02,-1.86086034e-02,1.89048287e-02,1.80591970e-02
0.963241,1.64349409e-02,-1.69482657e-02,1.78527369e-02,-1.85620529e-02,1.89110582e-02,1.81407318e-02
0.964241,1.63596564e-02,-1.68594079e-02,1.77737804e-02,-1.85163334e-02,1.89183969e-02,1.82237771e-02
0.965241,1.62852821e-02,-1.67717675e-02,1.76959486e-02,-1.84718470e-02,1.89269448e-02,1.83094972e-02
0.966242,1.62118841e-02,-1.66854532e-02,1.76194153e-02,-1.84288428e-02,1.89371134e-02,1.83985126e-02
0.967242,1.61395530e-02,-1.66005059e-02,1.75444399e-02,-1.83874089e-02,1.89495816e-02,1.84909101e-02
0.968242,1.60683495e-02,-1.65170127e-02,1.74711975e-02,-1.83477639e-02,1.89647933e-02,1.85872656e-02
0.969242,1.59982995e-02,-1.64351340e-02,1.73997572e-02,-1.83103151e-02,1.89828883e-02,1.86888244e-02
0.970243,1.59294469e-02,-1.63549955e-02,1.73302434e-02,-1.82753810e-02,1.90041758e-02,1.87965276e-02
0.971243,1.58618772e-02,-1.62766458e-02,1.72629038e-02,-1.82430800e-02,1.90293279e-02,1.89106327e-02
0.972243,1.57956696e-02,-1.62001581e-02,1.71979648e-02,-1.82135927e-02,1.90589518e-02,1.90316348e-02
0.973243,1.57308572e-02,-1.61256857e-02,1.71355199e-02,-1.81873178e-02,1.90932831e-02,1.91608204e-02
0.974244,1.56674633e-02,-1.60533580e-02,1.70756502e-02,-1.81646112e-02,1.91325540e-02,1.92993651e-02
0.975244,1.56055636e-02,-1.59832322e-02,1.70185827e-02,-1.81456294e-02,1.91774133e-02,1.94477474e-02
0.976244,1.55452361e-02,-1.59153579e-02,1.69645542e-02,-1.81305142e-02,1.92285437e-02,1.96064300e-02
0.977244,1.54865133e-02,-1.58498649e-02,1.69136690e-02,-1.81196244e-02,1.92862562e-02,1.97766679e-02
0.978245,1.54294188e-02,-1.57869021e-02,1.68660065e-02,-1.81133699e-02,1.93508006e-02,1.99599137e-02
0.979245,1.53740300e-02,-1.57265523e-02,1.68217978e-02,-1.81119788e-02,1.94228614e-02,2.01569865e-02
0.980245,1.53204111e-02,-1.56688322e-02,1.67812603e-02,-1.81155412e-02,1.95031294e-02,2.03683112e-02
0.981245,1.52685945e-02,-1.56138572e-02,1.67445082e-02,-1.81243962e-02,1.95919884e-02,2.05951998e-02
0.982246,1.52185950e-02,-1.55617706e-02,1.67116064e-02,-1.81389616e-02,1.96896945e-02,2.08392689e-02
0.983246,1.51704683e-02,-1.55126371e-02,1.66827429e-02,-1.81594512e-02,1.97968724e-02,2.11014494e-02
0.984246,1.51242877e-02,-1.54664850e-02,1.66581598e-02,-1.81859888e-02,1.99143129e-02,2.13824018e-02
0.985246,1.50800991e-02,-1.54234430e-02,1.66380098e-02,-1.82189563e-02,2.00425458e-02,2.16837262e-02
0.986247,1.50378972e-02,-1.53836285e-02,1.66223194e-02,-1.82587367e-02,2.01817842e-02,2.20070965e-02
0.987247,1.49977289e-02,-1.53470956e-02,1.66112632e-02,-1.83055398e-02,2.03326699e-02,2.23536012e-02
0.988247,1.49596609e-02,-1.53138649e-02,1.66050749e-02,-1.83594915e-02,2.04960259e-02,2.27240863e-02
0.989247,1.49237157e-02,-1.52840327e-02,1.66038607e-02,-1.84209242e-02,2.06723203e-02,2.31201785e-02
0.990248,1.48898955e-02,-1.52577265e-02,1.66076706e-02,-1.84902578e-02,2.08618777e-02,2.35438570e-02
0.991248,1.48582575e-02,-1.52350126e-02,1.66167125e-02,-1.85677482e-02,2.10654902e-02,2.39965778e-02
0.992248,1.48288560e-02,-1.52158970e-02,1.66311983e-02,-1.86535108e-02,2.12839847e-02,2.44793697e-02
0.993248,1.48016945e-02,-1.52004618e-02,1.66511943e-02,-1.87478694e-02,2.15177829e-02,2.49940512e-02
0.994249,1.47767707e-02,-1.51888202e-02,1.66767490e-02,-1.88512302e-02,2.17672715e-02,2.55427844e-02
0.995249,1.47541269e-02,-1.51809979e-02,1.67080452e-02,-1.89637741e-02,2.20332432e-02,2.61270016e-02
0.996249,1.47338106e-02,-1.51770058e-02,1.67452830e-02,-1.90856503e-02,2.23165556e-02,2.67480977e-02
0.997249,1.47158276e-02,-1.51769528e-02,1.67885408e-02,-1.92172719e-02,2.26177361e-02,2.74084922e-02
0.998250,1.47001787e-02,-1.51809420e-02,1.68378875e-02,-1.93590448e-02,2.29373107e-02,2.81106490e-02
0.999250,1.46868925e-02,-1.51889527e-02,1.68934820e-02,-1.95110569e-02,2.32760753e-02,2.88559350e-02
